"","DayPlaceID","nRing","nHour","nrmse","Biotype","TempCond","BiotypeID","TempCondID","BioTempID"
"400",6,5,16,2.3641920169219,"Forest","Cold",1,2,2
"401",6,5,17,2.2588334416768,"Forest","Cold",1,2,2
"402",6,5,18,2.1244076237338,"Forest","Cold",1,2,2
"403",6,5,19,2.0125002501727,"Forest","Cold",1,2,2
"404",6,5,20,1.8991097211044,"Forest","Cold",1,2,2
"405",6,5,21,1.7926814786381,"Forest","Cold",1,2,2
"406",6,5,22,1.6943172852821,"Forest","Cold",1,2,2
"407",6,5,23,1.5867112470146,"Forest","Cold",1,2,2
"408",6,5,24,1.4819273592848,"Forest","Cold",1,2,2
"409",6,10,1,12.0861307000295,"Forest","Cold",1,2,2
"410",6,10,2,7.6001716840896,"Forest","Cold",1,2,2
"411",6,10,3,6.1112890268523,"Forest","Cold",1,2,2
"412",6,10,4,5.2044937933641,"Forest","Cold",1,2,2
"413",6,10,5,4.5395635082556,"Forest","Cold",1,2,2
"414",6,10,6,4.101894493805,"Forest","Cold",1,2,2
"415",6,10,7,3.738080707207,"Forest","Cold",1,2,2
"416",6,10,8,3.4061240604344,"Forest","Cold",1,2,2
"417",6,10,9,3.1623595503832,"Forest","Cold",1,2,2
"418",6,10,10,2.9138576281973,"Forest","Cold",1,2,2
"419",6,10,11,2.717514104502,"Forest","Cold",1,2,2
"420",6,10,12,2.5404015441075,"Forest","Cold",1,2,2
"421",6,10,13,2.3850118627957,"Forest","Cold",1,2,2
"422",6,10,14,2.232454057992,"Forest","Cold",1,2,2
"423",6,10,15,2.1105202311946,"Forest","Cold",1,2,2
"424",6,10,16,1.9541295832304,"Forest","Cold",1,2,2
"425",6,10,17,1.8565541718028,"Forest","Cold",1,2,2
"426",6,10,18,1.7237835453868,"Forest","Cold",1,2,2
"427",6,10,19,1.6131675744858,"Forest","Cold",1,2,2
"428",6,10,20,1.499876647556,"Forest","Cold",1,2,2
"429",6,10,21,1.3913304736905,"Forest","Cold",1,2,2
"430",6,10,22,1.289144787837,"Forest","Cold",1,2,2
"431",6,10,23,1.1726090239356,"Forest","Cold",1,2,2
"432",6,10,24,1.0530809898147,"Forest","Cold",1,2,2
"433",7,1,1,12.4200957116999,"Forest","Warm",1,1,1
"434",7,1,2,9.18126266463489,"Forest","Warm",1,1,1
"435",7,1,3,7.48343036954553,"Forest","Warm",1,1,1
"436",7,1,4,6.48272785106797,"Forest","Warm",1,1,1
"437",7,1,5,5.78895189614959,"Forest","Warm",1,1,1
"438",7,1,6,5.26647445347732,"Forest","Warm",1,1,1
"439",7,1,7,4.86692438785839,"Forest","Warm",1,1,1
"440",7,1,8,4.53895621937715,"Forest","Warm",1,1,1
"441",7,1,9,4.27481609216109,"Forest","Warm",1,1,1
"442",7,1,10,4.04193551854889,"Forest","Warm",1,1,1
"443",7,1,11,3.84450539555685,"Forest","Warm",1,1,1
"444",7,1,12,3.6695787844859,"Forest","Warm",1,1,1
"445",7,1,13,3.51686809399868,"Forest","Warm",1,1,1
"446",7,1,14,3.38044447085102,"Forest","Warm",1,1,1
"447",7,1,15,3.25764282718098,"Forest","Warm",1,1,1
"448",7,1,16,3.14419750234172,"Forest","Warm",1,1,1
"449",7,1,17,3.04460858526395,"Forest","Warm",1,1,1
"450",7,1,18,2.95201771224583,"Forest","Warm",1,1,1
"451",7,1,19,2.86327224945231,"Forest","Warm",1,1,1
"452",7,1,20,2.78384398627814,"Forest","Warm",1,1,1
"453",7,1,21,2.70815427093768,"Forest","Warm",1,1,1
"454",7,1,22,2.63857892245015,"Forest","Warm",1,1,1
"455",7,1,23,2.57416354569362,"Forest","Warm",1,1,1
"456",7,1,24,2.51243155451861,"Forest","Warm",1,1,1
"457",7,5,1,6.98037813074061,"Forest","Warm",1,1,1
"458",7,5,2,4.84733487119624,"Forest","Warm",1,1,1
"459",7,5,3,3.91596641778056,"Forest","Warm",1,1,1
"460",7,5,4,3.37924512476873,"Forest","Warm",1,1,1
"461",7,5,5,3.00339670107747,"Forest","Warm",1,1,1
"462",7,5,6,2.71195300191575,"Forest","Warm",1,1,1
"463",7,5,7,2.49234210071074,"Forest","Warm",1,1,1
"464",7,5,8,2.31177891090123,"Forest","Warm",1,1,1
"465",7,5,9,2.16580422652086,"Forest","Warm",1,1,1
"466",7,5,10,2.03046772450728,"Forest","Warm",1,1,1
"467",7,5,11,1.92272589225407,"Forest","Warm",1,1,1
"468",7,5,12,1.82109463039773,"Forest","Warm",1,1,1
"469",7,5,13,1.73160461560283,"Forest","Warm",1,1,1
"470",7,5,14,1.65342831111813,"Forest","Warm",1,1,1
"471",7,5,15,1.58278758100989,"Forest","Warm",1,1,1
"472",7,5,16,1.51401286248659,"Forest","Warm",1,1,1
"473",7,5,17,1.45816716141507,"Forest","Warm",1,1,1
"474",7,5,18,1.40247136291478,"Forest","Warm",1,1,1
"475",7,5,19,1.34644773700853,"Forest","Warm",1,1,1
"476",7,5,20,1.29731951634548,"Forest","Warm",1,1,1
"477",7,5,21,1.24969653660458,"Forest","Warm",1,1,1
"478",7,5,22,1.20605823038917,"Forest","Warm",1,1,1
"479",7,5,23,1.16403074941558,"Forest","Warm",1,1,1
"480",7,5,24,1.12322609516836,"Forest","Warm",1,1,1
"481",7,10,1,5.64222301048662,"Forest","Warm",1,1,1
"482",7,10,2,3.91469110012636,"Forest","Warm",1,1,1
"483",7,10,3,3.15099432353263,"Forest","Warm",1,1,1
"484",7,10,4,2.71193425438389,"Forest","Warm",1,1,1
"485",7,10,5,2.40260827307069,"Forest","Warm",1,1,1
"486",7,10,6,2.15879464533816,"Forest","Warm",1,1,1
"487",7,10,7,1.9768934477076,"Forest","Warm",1,1,1
"488",7,10,8,1.82755546412584,"Forest","Warm",1,1,1
"489",7,10,9,1.70540764492217,"Forest","Warm",1,1,1
"490",7,10,10,1.58960705234697,"Forest","Warm",1,1,1
"491",7,10,11,1.49999624720061,"Forest","Warm",1,1,1
"492",7,10,12,1.41268238737825,"Forest","Warm",1,1,1
"493",7,10,13,1.33636741385434,"Forest","Warm",1,1,1
"494",7,10,14,1.26880772981492,"Forest","Warm",1,1,1
"495",7,10,15,1.20829666932293,"Forest","Warm",1,1,1
"496",7,10,16,1.1476284830428,"Forest","Warm",1,1,1
"497",7,10,17,1.10009144819888,"Forest","Warm",1,1,1
"498",7,10,18,1.05059207319857,"Forest","Warm",1,1,1
"499",7,10,19,0.99967858026845,"Forest","Warm",1,1,1
"500",7,10,20,0.954890362520796,"Forest","Warm",1,1,1
"501",7,10,21,0.9115520790632,"Forest","Warm",1,1,1
"502",7,10,22,0.870602141815422,"Forest","Warm",1,1,1
"503",7,10,23,0.830610918851323,"Forest","Warm",1,1,1
"504",7,10,24,0.791136411782853,"Forest","Warm",1,1,1
"505",8,1,1,13.6040703376584,"Forest","Cold",1,2,2
"506",8,1,2,9.38910400358645,"Forest","Cold",1,2,2
"507",8,1,3,7.65488577138582,"Forest","Cold",1,2,2
"508",8,1,4,6.62157659643549,"Forest","Cold",1,2,2
"509",8,1,5,5.9176387176856,"Forest","Cold",1,2,2
"510",8,1,6,5.38187659975234,"Forest","Cold",1,2,2
"511",8,1,7,4.97748154421848,"Forest","Cold",1,2,2
"512",8,1,8,4.64467542914472,"Forest","Cold",1,2,2
"513",8,1,9,4.37214665769397,"Forest","Cold",1,2,2
"514",8,1,10,4.13879662846296,"Forest","Cold",1,2,2
"515",8,1,11,3.93824651733176,"Forest","Cold",1,2,2
"516",8,1,12,3.76715042159787,"Forest","Cold",1,2,2
"517",8,1,13,3.60986725557298,"Forest","Cold",1,2,2
"518",8,1,14,3.47117814176562,"Forest","Cold",1,2,2
"519",8,1,15,3.34506131691632,"Forest","Cold",1,2,2
"520",8,1,16,3.23285794649359,"Forest","Cold",1,2,2
"521",8,1,17,3.13098388872242,"Forest","Cold",1,2,2
"522",8,1,18,3.03560867779405,"Forest","Cold",1,2,2
"523",8,1,19,2.94952330977114,"Forest","Cold",1,2,2
"524",8,1,20,2.86743681382475,"Forest","Cold",1,2,2
"525",8,1,21,2.79226395203915,"Forest","Cold",1,2,2
"526",8,1,22,2.72325856822865,"Forest","Cold",1,2,2
"527",8,1,23,2.65647616928278,"Forest","Cold",1,2,2
"528",8,1,24,2.59488724095094,"Forest","Cold",1,2,2
"529",8,5,1,7.20657673741488,"Forest","Cold",1,2,2
"530",8,5,2,4.87029305330457,"Forest","Cold",1,2,2
"531",8,5,3,3.95600372353984,"Forest","Cold",1,2,2
"532",8,5,4,3.40551891136631,"Forest","Cold",1,2,2
"533",8,5,5,3.02897333072217,"Forest","Cold",1,2,2
"534",8,5,6,2.73408556021644,"Forest","Cold",1,2,2
"535",8,5,7,2.5141974461637,"Forest","Cold",1,2,2
"536",8,5,8,2.33221627369065,"Forest","Cold",1,2,2
"537",8,5,9,2.18322578926947,"Forest","Cold",1,2,2
"538",8,5,10,2.05746295350544,"Forest","Cold",1,2,2
"539",8,5,11,1.94352967334449,"Forest","Cold",1,2,2
"540",8,5,12,1.85236434769583,"Forest","Cold",1,2,2
"541",8,5,13,1.76107998898324,"Forest","Cold",1,2,2
"542",8,5,14,1.68394252449416,"Forest","Cold",1,2,2
"543",8,5,15,1.61063110192136,"Forest","Cold",1,2,2
"544",8,5,16,1.54567570548522,"Forest","Cold",1,2,2
"545",8,5,17,1.48753051729696,"Forest","Cold",1,2,2
"546",8,5,18,1.43277168927241,"Forest","Cold",1,2,2
"547",8,5,19,1.38150230500323,"Forest","Cold",1,2,2
"548",8,5,20,1.33179064383862,"Forest","Cold",1,2,2
"549",8,5,21,1.28624777899926,"Forest","Cold",1,2,2
"550",8,5,22,1.24403957817327,"Forest","Cold",1,2,2
"551",8,5,23,1.20236733276909,"Forest","Cold",1,2,2
"552",8,5,24,1.16375885015488,"Forest","Cold",1,2,2
"553",8,10,1,5.04068404228539,"Forest","Cold",1,2,2
"554",8,10,2,3.88234060608633,"Forest","Cold",1,2,2
"555",8,10,3,3.14454698804083,"Forest","Cold",1,2,2
"556",8,10,4,2.69885487539333,"Forest","Cold",1,2,2
"557",8,10,5,2.39357692922616,"Forest","Cold",1,2,2
"558",8,10,6,2.14898804414861,"Forest","Cold",1,2,2
"559",8,10,7,1.9682029995323,"Forest","Cold",1,2,2
"560",8,10,8,1.81966599198017,"Forest","Cold",1,2,2
"561",8,10,9,1.69660767813226,"Forest","Cold",1,2,2
"562",8,10,10,1.59303776182551,"Forest","Cold",1,2,2
"563",8,10,11,1.49671724531775,"Forest","Cold",1,2,2
"564",8,10,12,1.42244766163364,"Forest","Cold",1,2,2
"565",8,10,13,1.34510004052845,"Forest","Cold",1,2,2
"566",8,10,14,1.28058421637514,"Forest","Cold",1,2,2
"567",8,10,15,1.2173200335013,"Forest","Cold",1,2,2
"568",8,10,16,1.16132088943167,"Forest","Cold",1,2,2
"569",8,10,17,1.11183556617705,"Forest","Cold",1,2,2
"570",8,10,18,1.06447928321059,"Forest","Cold",1,2,2
"571",8,10,19,1.01945558806667,"Forest","Cold",1,2,2
"572",8,10,20,0.974948271358055,"Forest","Cold",1,2,2
"573",8,10,21,0.934326332659934,"Forest","Cold",1,2,2
"574",8,10,22,0.896171229499047,"Forest","Cold",1,2,2
"575",8,10,23,0.857407993483112,"Forest","Cold",1,2,2
"576",8,10,24,0.821074287981308,"Forest","Cold",1,2,2
"577",9,1,1,12.5915651103813,"Grassland","Warm",2,1,3
"578",9,1,2,8.77465000964684,"Grassland","Warm",2,1,3
"579",9,1,3,7.12187075261568,"Grassland","Warm",2,1,3
"580",9,1,4,6.14276132958797,"Grassland","Warm",2,1,3
"581",9,1,5,5.46663643965664,"Grassland","Warm",2,1,3
"582",9,1,6,4.96801031255139,"Grassland","Warm",2,1,3
"583",9,1,7,4.56618527071894,"Grassland","Warm",2,1,3
"584",9,1,8,4.26548392165931,"Grassland","Warm",2,1,3
"585",9,1,9,3.99969519739745,"Grassland","Warm",2,1,3
"586",9,1,10,3.77896242790849,"Grassland","Warm",2,1,3
"587",9,1,11,3.58643588689804,"Grassland","Warm",2,1,3
"588",9,1,12,3.41511718830179,"Grassland","Warm",2,1,3
"589",9,1,13,3.26985449192208,"Grassland","Warm",2,1,3
"590",9,1,14,3.13289798345002,"Grassland","Warm",2,1,3
"591",9,1,15,3.01249751025468,"Grassland","Warm",2,1,3
"592",9,1,16,2.90444656113398,"Grassland","Warm",2,1,3
"593",9,1,17,2.80068556841178,"Grassland","Warm",2,1,3
"594",9,1,18,2.70848803557892,"Grassland","Warm",2,1,3
"595",9,1,19,2.62120954504292,"Grassland","Warm",2,1,3
"596",9,1,20,2.5416582482737,"Grassland","Warm",2,1,3
"597",9,1,21,2.46690938938117,"Grassland","Warm",2,1,3
"598",9,1,22,2.39560022183767,"Grassland","Warm",2,1,3
"599",9,1,23,2.33014890233386,"Grassland","Warm",2,1,3
"600",9,1,24,2.2680392676592,"Grassland","Warm",2,1,3
"601",9,5,1,7.73743099301311,"Grassland","Warm",2,1,3
"602",9,5,2,5.1439800794107,"Grassland","Warm",2,1,3
"603",9,5,3,4.1278845846085,"Grassland","Warm",2,1,3
"604",9,5,4,3.53388984355192,"Grassland","Warm",2,1,3
"605",9,5,5,3.1115909990894,"Grassland","Warm",2,1,3
"606",9,5,6,2.80486515656933,"Grassland","Warm",2,1,3
"607",9,5,7,2.5454854527586,"Grassland","Warm",2,1,3
"608",9,5,8,2.37035361852218,"Grassland","Warm",2,1,3
"609",9,5,9,2.20310499559605,"Grassland","Warm",2,1,3
"610",9,5,10,2.06345508555749,"Grassland","Warm",2,1,3
"611",9,5,11,1.93789072597727,"Grassland","Warm",2,1,3
"612",9,5,12,1.82487388785769,"Grassland","Warm",2,1,3
"613",9,5,13,1.73430244051073,"Grassland","Warm",2,1,3
"614",9,5,14,1.6402522906237,"Grassland","Warm",2,1,3
"615",9,5,15,1.56224840135653,"Grassland","Warm",2,1,3
"616",9,5,16,1.48954109604204,"Grassland","Warm",2,1,3
"617",9,5,17,1.41602878468189,"Grassland","Warm",2,1,3
"618",9,5,18,1.35138693750477,"Grassland","Warm",2,1,3
"619",9,5,19,1.28692880302803,"Grassland","Warm",2,1,3
"620",9,5,20,1.23020756595873,"Grassland","Warm",2,1,3
"621",9,5,21,1.17419614089572,"Grassland","Warm",2,1,3
"622",9,5,22,1.1186796526891,"Grassland","Warm",2,1,3
"623",9,5,23,1.0661344606982,"Grassland","Warm",2,1,3
"624",9,5,24,1.01432192826075,"Grassland","Warm",2,1,3
"625",9,10,1,5.98069462340171,"Grassland","Warm",2,1,3
"626",9,10,2,4.41859689115467,"Grassland","Warm",2,1,3
"627",9,10,3,3.52801779957594,"Grassland","Warm",2,1,3
"628",9,10,4,3.00985143980702,"Grassland","Warm",2,1,3
"629",9,10,5,2.63484317176584,"Grassland","Warm",2,1,3
"630",9,10,6,2.36690219819212,"Grassland","Warm",2,1,3
"631",9,10,7,2.13311081369322,"Grassland","Warm",2,1,3
"632",9,10,8,1.98379081690424,"Grassland","Warm",2,1,3
"633",9,10,9,1.83494062855515,"Grassland","Warm",2,1,3
"634",9,10,10,1.71068659597755,"Grassland","Warm",2,1,3
"635",9,10,11,1.59726992880547,"Grassland","Warm",2,1,3
"636",9,10,12,1.49431391632556,"Grassland","Warm",2,1,3
"637",9,10,13,1.4144009707003,"Grassland","Warm",2,1,3
"638",9,10,14,1.32682145953162,"Grassland","Warm",2,1,3
"639",9,10,15,1.25581658038244,"Grassland","Warm",2,1,3
"640",9,10,16,1.18892209025708,"Grassland","Warm",2,1,3
"641",9,10,17,1.11997660826689,"Grassland","Warm",2,1,3
"642",9,10,18,1.05881140238309,"Grassland","Warm",2,1,3
"643",9,10,19,0.996824348303877,"Grassland","Warm",2,1,3
"644",9,10,20,0.942118132162382,"Grassland","Warm",2,1,3
"645",9,10,21,0.886850627909465,"Grassland","Warm",2,1,3
"646",9,10,22,0.830396936551805,"Grassland","Warm",2,1,3
"647",9,10,23,0.77606315849897,"Grassland","Warm",2,1,3
"648",9,10,24,0.719592841094743,"Grassland","Warm",2,1,3
"649",10,1,1,15.2815795137583,"Grassland","Warm",2,1,3
"650",10,1,2,10.1197247627568,"Grassland","Warm",2,1,3
"651",10,1,3,8.19612164787383,"Grassland","Warm",2,1,3
"652",10,1,4,7.05947719050452,"Grassland","Warm",2,1,3
"653",10,1,5,6.25338884675374,"Grassland","Warm",2,1,3
"654",10,1,6,5.66657070534719,"Grassland","Warm",2,1,3
"655",10,1,7,5.22437361029749,"Grassland","Warm",2,1,3
"656",10,1,8,4.8209623940448,"Grassland","Warm",2,1,3
"657",10,1,9,4.51786003343665,"Grassland","Warm",2,1,3
"658",10,1,10,4.24307009764207,"Grassland","Warm",2,1,3
"659",10,1,11,3.9944734077359,"Grassland","Warm",2,1,3
"660",10,1,12,3.80047629166737,"Grassland","Warm",2,1,3
"661",10,1,13,3.61506863758278,"Grassland","Warm",2,1,3
"662",10,1,14,3.45173230365486,"Grassland","Warm",2,1,3
"663",10,1,15,3.29687120482747,"Grassland","Warm",2,1,3
"664",10,1,16,3.15307400305719,"Grassland","Warm",2,1,3
"665",10,1,17,3.03277850034856,"Grassland","Warm",2,1,3
"666",10,1,18,2.90668291396629,"Grassland","Warm",2,1,3
"667",10,1,19,2.79944298737193,"Grassland","Warm",2,1,3
"668",10,1,20,2.6937226843575,"Grassland","Warm",2,1,3
"669",10,1,21,2.5935964786826,"Grassland","Warm",2,1,3
"670",10,1,22,2.5018849564224,"Grassland","Warm",2,1,3
"671",10,1,23,2.41259224398469,"Grassland","Warm",2,1,3
"672",10,1,24,2.32640087748268,"Grassland","Warm",2,1,3
"673",10,5,1,8.89021028411771,"Grassland","Warm",2,1,3
"674",10,5,2,6.78550425954572,"Grassland","Warm",2,1,3
"675",10,5,3,5.45098352201771,"Grassland","Warm",2,1,3
"676",10,5,4,4.6727628953195,"Grassland","Warm",2,1,3
"677",10,5,5,4.09615486316739,"Grassland","Warm",2,1,3
"678",10,5,6,3.68204214237768,"Grassland","Warm",2,1,3
"679",10,5,7,3.38341332979916,"Grassland","Warm",2,1,3
"680",10,5,8,3.07483945856184,"Grassland","Warm",2,1,3
"681",10,5,9,2.85882107139435,"Grassland","Warm",2,1,3
"682",10,5,10,2.65344972154634,"Grassland","Warm",2,1,3
"683",10,5,11,2.46038409444823,"Grassland","Warm",2,1,3
"684",10,5,12,2.32368440745726,"Grassland","Warm",2,1,3
"685",10,5,13,2.17936838904979,"Grassland","Warm",2,1,3
"686",10,5,14,2.05539109087533,"Grassland","Warm",2,1,3
"687",10,5,15,1.92833190070015,"Grassland","Warm",2,1,3
"688",10,5,16,1.80895755747254,"Grassland","Warm",2,1,3
"689",10,5,17,1.71503737747095,"Grassland","Warm",2,1,3
"690",10,5,18,1.60375593882285,"Grassland","Warm",2,1,3
"691",10,5,19,1.51335287641266,"Grassland","Warm",2,1,3
"692",10,5,20,1.41824495335485,"Grassland","Warm",2,1,3
"693",10,5,21,1.32381275699728,"Grassland","Warm",2,1,3
"694",10,5,22,1.23688583063662,"Grassland","Warm",2,1,3
"695",10,5,23,1.14404142509085,"Grassland","Warm",2,1,3
"696",10,5,24,1.0470933950525,"Grassland","Warm",2,1,3
"697",10,10,1,8.47821696909628,"Grassland","Warm",2,1,3
"698",10,10,2,6.15258829894561,"Grassland","Warm",2,1,3
"699",10,10,3,4.92932576801066,"Grassland","Warm",2,1,3
"700",10,10,4,4.21740301113392,"Grassland","Warm",2,1,3
"701",10,10,5,3.68352641986319,"Grassland","Warm",2,1,3
"702",10,10,6,3.30091441312919,"Grassland","Warm",2,1,3
"703",10,10,7,3.03017648563371,"Grassland","Warm",2,1,3
"704",10,10,8,2.73636220203617,"Grassland","Warm",2,1,3
"705",10,10,9,2.53545976205388,"Grassland","Warm",2,1,3
"706",10,10,10,2.34176641132819,"Grassland","Warm",2,1,3
"707",10,10,11,2.15767020284299,"Grassland","Warm",2,1,3
"708",10,10,12,2.03131541145947,"Grassland","Warm",2,1,3
"709",10,10,13,1.89343727054874,"Grassland","Warm",2,1,3
"710",10,10,14,1.77490720251093,"Grassland","Warm",2,1,3
"711",10,10,15,1.65170602344541,"Grassland","Warm",2,1,3
"712",10,10,16,1.53372883900113,"Grassland","Warm",2,1,3
"713",10,10,17,1.44334496778935,"Grassland","Warm",2,1,3
"714",10,10,18,1.33213092589621,"Grassland","Warm",2,1,3
"715",10,10,19,1.24156186375158,"Grassland","Warm",2,1,3
"716",10,10,20,1.14469035750273,"Grassland","Warm",2,1,3
"717",10,10,21,1.04607020588993,"Grassland","Warm",2,1,3
"718",10,10,22,0.953471074779138,"Grassland","Warm",2,1,3
"719",10,10,23,0.85147578127213,"Grassland","Warm",2,1,3
"720",10,10,24,0.736121338092552,"Grassland","Warm",2,1,3
"721",11,1,1,30.6115974372389,"Grassland","Warm",2,1,3
"722",11,1,2,20.0209010096867,"Grassland","Warm",2,1,3
"723",11,1,3,16.0227006903426,"Grassland","Warm",2,1,3
"724",11,1,4,13.4798435838612,"Grassland","Warm",2,1,3
"725",11,1,5,11.8488665553543,"Grassland","Warm",2,1,3
"726",11,1,6,10.6231088603117,"Grassland","Warm",2,1,3
"727",11,1,7,9.58944612334307,"Grassland","Warm",2,1,3
"728",11,1,8,8.85948947960057,"Grassland","Warm",2,1,3
"729",11,1,9,8.1774377205694,"Grassland","Warm",2,1,3
"730",11,1,10,7.59560255703713,"Grassland","Warm",2,1,3
"731",11,1,11,7.07698809646281,"Grassland","Warm",2,1,3
"732",11,1,12,6.57503904619266,"Grassland","Warm",2,1,3
"733",11,1,13,6.173097067312,"Grassland","Warm",2,1,3
"734",11,1,14,5.76890965515181,"Grassland","Warm",2,1,3
"735",11,1,15,5.38754842944717,"Grassland","Warm",2,1,3
"736",11,1,16,5.07620741275923,"Grassland","Warm",2,1,3
"737",11,1,17,4.7343070590056,"Grassland","Warm",2,1,3
"738",11,1,18,4.43864482604596,"Grassland","Warm",2,1,3
"739",11,1,19,4.14479428921955,"Grassland","Warm",2,1,3
"740",11,1,20,3.84327547340013,"Grassland","Warm",2,1,3
"741",11,1,21,3.56748836354472,"Grassland","Warm",2,1,3
"742",11,1,22,3.27690501142628,"Grassland","Warm",2,1,3
"743",11,1,23,2.9737284538184,"Grassland","Warm",2,1,3
"744",11,1,24,2.63764247245199,"Grassland","Warm",2,1,3
"745",11,5,1,26.9762575259282,"Grassland","Warm",2,1,3
"746",11,5,2,17.6437184174952,"Grassland","Warm",2,1,3
"747",11,5,3,13.9712231712146,"Grassland","Warm",2,1,3
"748",11,5,4,11.6631179976014,"Grassland","Warm",2,1,3
"749",11,5,5,10.1991162459005,"Grassland","Warm",2,1,3
"750",11,5,6,9.09040493494564,"Grassland","Warm",2,1,3
"751",11,5,7,8.14675881119727,"Grassland","Warm",2,1,3
"752",11,5,8,7.49749490301586,"Grassland","Warm",2,1,3
"753",11,5,9,6.8727186142068,"Grassland","Warm",2,1,3
"754",11,5,10,6.34173068782711,"Grassland","Warm",2,1,3
"755",11,5,11,5.86178850628512,"Grassland","Warm",2,1,3
"756",11,5,12,5.38195134864028,"Grassland","Warm",2,1,3
"757",11,5,13,5.00979461039257,"Grassland","Warm",2,1,3
"758",11,5,14,4.62525366888731,"Grassland","Warm",2,1,3
"759",11,5,15,4.25175633275781,"Grassland","Warm",2,1,3
"760",11,5,16,3.95792444503257,"Grassland","Warm",2,1,3
"761",11,5,17,3.61659034767223,"Grassland","Warm",2,1,3
"762",11,5,18,3.32367650196004,"Grassland","Warm",2,1,3
"763",11,5,19,3.022466699773,"Grassland","Warm",2,1,3
"764",11,5,20,2.70490845208099,"Grassland","Warm",2,1,3
"765",11,5,21,2.40517408584433,"Grassland","Warm",2,1,3
"766",11,5,22,2.07733379862633,"Grassland","Warm",2,1,3
"767",11,5,23,1.70886056934123,"Grassland","Warm",2,1,3
"768",11,5,24,1.18367085957906,"Grassland","Warm",2,1,3
"769",11,10,1,24.642673001218,"Grassland","Warm",2,1,3
"770",11,10,2,17.2477197918947,"Grassland","Warm",2,1,3
"771",11,10,3,13.6452795502764,"Grassland","Warm",2,1,3
"772",11,10,4,11.3735873048427,"Grassland","Warm",2,1,3
"773",11,10,5,9.93448045514493,"Grassland","Warm",2,1,3
"774",11,10,6,8.84225223129087,"Grassland","Warm",2,1,3
"775",11,10,7,7.9111603756069,"Grassland","Warm",2,1,3
"776",11,10,8,7.2744925556383,"Grassland","Warm",2,1,3
"777",11,10,9,6.65814644045046,"Grassland","Warm",2,1,3
"778",11,10,10,6.13380611207191,"Grassland","Warm",2,1,3
"779",11,10,11,5.65941525310218,"Grassland","Warm",2,1,3
"780",11,10,12,5.18153480439938,"Grassland","Warm",2,1,3
"781",11,10,13,4.8134329794043,"Grassland","Warm",2,1,3
"782",11,10,14,4.43109289469281,"Grassland","Warm",2,1,3
"783",11,10,15,4.05662007682651,"Grassland","Warm",2,1,3
"784",11,10,16,3.7646526074414,"Grassland","Warm",2,1,3
